Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
22,76177,46129,778,78,3,9.46,12,0.43,High School,Full-time,Divorced,Yes,No,Education,Yes,0
41,105302,211100,568,72,3,8.07,36,0.82,High School,Self-employed,Single,No,Yes,Education,Yes,0
45,22571,49691,793,74,3,7.74,60,0.69,Bachelor's,Self-employed,Married,Yes,Yes,Business,Yes,0
60,120611,233459,527,41,2,14.56,48,0.52,Master's,Full-time,Single,Yes,No,Business,No,0
34,15734,166768,838,25,2,15.55,48,0.72,PhD,Part-time,Single,No,Yes,Business,No,0
54,142608,153983,578,54,1,5.2,36,0.11,Bachelor's,Self-employed,Single,No,No,Education,Yes,0
37,82615,148765,493,87,3,4.05,12,0.26,High School,Part-time,Divorced,Yes,Yes,Education,No,0
20,73757,240416,731,115,1,10.8,12,0.86,High School,Self-employed,Divorced,No,Yes,Education,Yes,0
54,97867,101984,777,3,4,11.9,12,0.6,High School,Self-employed,Divorced,No,No,Auto,Yes,0
43,91499,88539,833,1,4,11.31,60,0.13,High School,Full-time,Divorced,No,No,Business,Yes,0
32,95491,233393,678,4,3,7.83,12,0.54,Bachelor's,Full-time,Single,Yes,Yes,Home,No,0
68,65240,189774,826,32,1,9.58,48,0.54,Bachelor's,Unemployed,Married,Yes,No,Home,No,0
65,99353,7378,355,107,3,15.87,12,0.12,PhD,Part-time,Single,Yes,No,Home,Yes,0
25,119014,95057,706,47,3,12.77,12,0.24,High School,Unemployed,Divorced,No,No,Auto,Yes,0
30,106570,212810,588,47,1,21.44,60,0.19,High School,Part-time,Single,Yes,Yes,Business,Yes,0
65,112060,71064,485,108,1,12.64,36,0.7,High School,Self-employed,Divorced,Yes,Yes,Education,Yes,0
20,49389,85237,677,47,3,15.73,48,0.1,Bachelor's,Full-time,Divorced,Yes,No,Other,No,1
18,62232,62587,530,95,3,17.36,60,0.61,High School,Full-time,Married,No,Yes,Business,No,0
26,30099,173508,643,64,3,24.16,24,0.17,PhD,Full-time,Single,No,No,Other,Yes,0
48,15765,221302,362,77,4,14.16,36,0.21,Master's,Full-time,Married,No,No,Home,No,1
58,32946,245600,668,13,4,16.8,48,0.47,Master's,Part-time,Single,No,No,Auto,Yes,0
43,142641,221381,324,88,1,5.58,48,0.31,Master's,Self-employed,Married,No,Yes,Business,Yes,0
34,33987,211126,717,53,3,20.4,12,0.51,PhD,Self-employed,Married,No,Yes,Business,Yes,0
51,52033,97599,612,20,4,16.32,24,0.89,High School,Unemployed,Divorced,Yes,Yes,Auto,No,1
26,20815,8805,791,110,2,2.21,36,0.69,Bachelor's,Full-time,Single,Yes,No,Other,Yes,0
68,59913,228706,638,79,2,2.62,24,0.89,Bachelor's,Part-time,Married,No,No,Other,No,0
30,85285,61741,633,34,2,9.99,36,0.15,PhD,Self-employed,Married,No,No,Auto,Yes,1
22,109086,137974,653,92,2,15.75,60,0.18,High School,Self-employed,Divorced,Yes,No,Business,No,0
58,127812,144133,806,82,3,6.58,36,0.24,Master's,Self-employed,Single,No,Yes,Other,No,0
30,149831,185757,357,13,1,5.15,12,0.31,High School,Unemployed,Married,Yes,Yes,Auto,Yes,0
18,80823,42971,660,21,1,10.56,48,0.37,High School,Full-time,Married,No,Yes,Auto,No,0
42,47879,84405,341,113,2,7.65,48,0.34,Master's,Unemployed,Divorced,No,Yes,Home,Yes,0
64,128889,77289,404,107,3,7.14,60,0.49,Master's,Full-time,Single,Yes,No,Business,Yes,0
21,140487,143029,643,102,4,19.66,24,0.58,Master's,Part-time,Married,Yes,No,Other,Yes,0
53,99883,6831,586,50,2,12.35,36,0.22,Bachelor's,Full-time,Single,No,Yes,Home,No,1
69,132043,89093,591,49,3,15.44,60,0.88,PhD,Unemployed,Single,No,Yes,Other,Yes,0
27,60015,111674,698,55,3,12.59,12,0.57,High School,Unemployed,Single,No,Yes,Business,Yes,0
45,59515,224333,377,109,4,9.4,24,0.37,Master's,Unemployed,Divorced,No,No,Business,No,0
23,100641,117906,444,109,1,21.06,48,0.49,High School,Full-time,Married,No,No,Home,No,0
44,22983,195199,521,114,2,16.49,12,0.23,Master's,Part-time,Single,No,Yes,Education,No,0
29,31480,92902,566,59,1,7.31,24,0.71,PhD,Full-time,Divorced,Yes,Yes,Home,Yes,0
69,78002,226927,366,65,2,2.46,36,0.64,Bachelor's,Self-employed,Married,Yes,Yes,Auto,No,0
65,49487,50431,326,62,4,4.13,36,0.56,Master's,Full-time,Married,Yes,Yes,Business,Yes,0
20,97891,24686,431,87,2,10.35,36,0.9,High School,Self-employed,Single,Yes,Yes,Education,Yes,0
63,84453,176816,405,58,4,15.18,24,0.2,PhD,Self-employed,Divorced,Yes,No,Home,Yes,1
50,141714,114998,618,47,2,5.7,36,0.69,Bachelor's,Part-time,Divorced,No,No,Business,No,0
27,28298,92417,576,60,4,17.81,12,0.78,High School,Unemployed,Married,No,Yes,Auto,Yes,1
48,35283,229908,570,18,4,16.18,36,0.55,PhD,Self-employed,Married,No,No,Auto,No,1
32,71816,126605,319,101,1,10.88,36,0.33,PhD,Part-time,Single,Yes,Yes,Business,Yes,0
24,88400,238653,320,77,2,8.44,36,0.81,PhD,Part-time,Single,Yes,No,Education,No,0
53,137198,177192,527,15,2,7.79,48,0.32,High School,Part-time,Divorced,No,No,Business,Yes,0
31,104188,103733,480,70,1,2.68,24,0.76,High School,Full-time,Married,Yes,No,Other,Yes,0
65,16537,220833,349,36,2,14.56,12,0.44,PhD,Unemployed,Married,No,Yes,Education,Yes,0
31,99986,21667,556,59,3,18.57,12,0.54,Master's,Self-employed,Divorced,No,Yes,Other,Yes,0
20,50472,18278,355,1,1,21.5,48,0.26,PhD,Part-time,Divorced,Yes,Yes,Business,No,0
66,85763,52884,643,98,3,24.86,36,0.8,Master's,Unemployed,Married,Yes,No,Home,Yes,0
63,104848,177485,723,107,4,23.08,24,0.51,PhD,Unemployed,Married,No,Yes,Auto,No,0
67,80809,167340,684,15,4,11.56,36,0.2,High School,Self-employed,Single,No,No,Auto,No,0
20,137741,31437,507,76,3,3.47,60,0.56,Bachelor's,Unemployed,Married,No,Yes,Education,Yes,0
39,118622,174281,402,58,3,24.34,12,0.39,PhD,Unemployed,Married,No,Yes,Education,Yes,0
36,128946,47469,752,79,2,23.52,60,0.44,High School,Unemployed,Single,Yes,Yes,Auto,No,0
52,141402,214606,777,43,2,21.55,36,0.31,Master's,Full-time,Divorced,Yes,No,Auto,Yes,0
29,71002,124020,350,40,4,13.5,48,0.2,High School,Full-time,Single,No,Yes,Home,No,0
22,112195,50451,610,15,4,16.67,12,0.15,Master's,Full-time,Divorced,Yes,No,Business,No,1
27,95222,248380,596,63,1,3.74,60,0.3,Bachelor's,Full-time,Married,Yes,No,Education,Yes,0
58,144332,61272,762,70,4,21.51,36,0.38,Bachelor's,Self-employed,Divorced,Yes,No,Home,No,0
50,56613,30545,460,64,3,19.53,48,0.82,Master's,Self-employed,Single,Yes,Yes,Other,Yes,1
30,91501,171853,451,80,3,15.14,60,0.48,High School,Part-time,Divorced,Yes,No,Education,Yes,0
52,116956,149348,681,44,2,10.88,60,0.61,Master's,Full-time,Single,Yes,No,Home,No,0
68,87396,181084,301,30,2,24.22,60,0.35,Master's,Unemployed,Single,Yes,No,Business,Yes,0
49,126263,59361,555,116,3,20.23,48,0.7,High School,Full-time,Divorced,Yes,No,Other,No,0
28,139002,202361,736,18,4,21.52,48,0.7,Bachelor's,Unemployed,Married,Yes,No,Other,Yes,1
65,50728,193010,629,3,1,23.63,24,0.35,PhD,Full-time,Divorced,Yes,No,Education,No,0
55,83471,136037,593,79,3,17.11,60,0.41,Master's,Self-employed,Married,No,Yes,Business,No,0
41,44996,115534,551,96,3,24.85,12,0.27,Master's,Self-employed,Divorced,Yes,No,Home,No,0
52,68704,14565,806,24,1,16.84,12,0.29,Master's,Unemployed,Single,No,Yes,Auto,Yes,0
36,100811,130780,675,94,2,23.92,12,0.37,High School,Self-employed,Divorced,No,Yes,Home,No,0
23,102713,175673,833,92,3,3.88,36,0.34,Master's,Part-time,Divorced,Yes,No,Other,No,0
57,44156,29456,769,27,3,24.64,60,0.63,Bachelor's,Part-time,Married,Yes,Yes,Home,No,0
62,82475,135463,462,117,2,21.46,24,0.57,Bachelor's,Unemployed,Divorced,No,No,Home,Yes,0
61,97045,30086,379,29,1,23.22,24,0.63,PhD,Unemployed,Divorced,Yes,Yes,Home,Yes,0
59,96890,161832,667,50,1,19.13,48,0.57,PhD,Part-time,Married,No,No,Auto,No,0
52,50999,36763,389,35,1,9.8,36,0.59,Master's,Part-time,Married,Yes,No,Education,Yes,0
21,27020,85114,313,12,1,15.67,24,0.54,High School,Unemployed,Single,Yes,No,Other,Yes,1
50,89617,204812,684,27,2,14.58,60,0.36,High School,Part-time,Single,No,Yes,Education,No,0
30,30301,227938,376,108,3,15.38,36,0.31,Master's,Unemployed,Single,No,Yes,Other,No,0
53,47555,149150,483,67,3,13.6,48,0.64,Bachelor's,Self-employed,Divorced,No,Yes,Other,Yes,0
60,75251,68959,654,83,3,7.26,36,0.63,High School,Unemployed,Married,Yes,No,Education,Yes,0
36,113210,169392,789,60,4,18.28,48,0.53,High School,Part-time,Single,No,Yes,Education,No,0
60,72612,84379,358,74,4,5.88,36,0.73,High School,Full-time,Divorced,Yes,No,Business,No,0
29,107370,41301,600,112,4,22.09,24,0.84,PhD,Self-employed,Single,Yes,No,Education,Yes,0
28,20669,162854,404,27,3,16.71,12,0.51,High School,Full-time,Divorced,Yes,No,Business,Yes,1
23,105154,143816,772,52,4,11.71,36,0.86,Master's,Unemployed,Married,No,Yes,Other,Yes,0
29,116111,157925,825,105,4,12.51,12,0.74,Master's,Full-time,Divorced,No,Yes,Other,Yes,0
44,139209,202145,577,82,4,5.37,24,0.32,High School,Full-time,Married,No,Yes,Other,Yes,0
58,91006,186303,639,34,2,4.25,60,0.49,Bachelor's,Unemployed,Married,Yes,Yes,Auto,No,0
42,37722,66346,410,105,4,9.71,60,0.65,Bachelor's,Self-employed,Married,Yes,Yes,Auto,Yes,0
59,27513,153582,381,42,1,8.67,48,0.78,Bachelor's,Full-time,Divorced,No,Yes,Other,No,0
20,98513,46002,768,28,3,4.59,24,0.26,High School,Full-time,Divorced,No,Yes,Auto,Yes,1
20,43928,90046,378,67,1,12.25,48,0.15,High School,Full-time,Single,No,No,Auto,Yes,1
37,47288,229723,446,47,2,9.35,12,0.81,High School,Self-employed,Married,Yes,Yes,Education,No,0
45,19580,178282,569,20,2,20.97,36,0.64,High School,Self-employed,Married,Yes,Yes,Home,Yes,0
40,91693,217277,507,112,3,5.78,60,0.28,PhD,Part-time,Divorced,Yes,Yes,Home,No,0
65,133910,126779,598,37,4,18.03,48,0.44,PhD,Unemployed,Married,No,No,Auto,Yes,0
20,46146,227404,646,102,1,8.45,24,0.5,High School,Part-time,Married,Yes,Yes,Auto,No,0
59,58935,219147,664,45,2,22.19,60,0.3,PhD,Unemployed,Single,No,Yes,Education,No,0
41,119400,39085,772,14,2,22.72,48,0.65,High School,Part-time,Married,Yes,Yes,Business,Yes,0
60,82296,81019,674,11,2,13.23,60,0.39,High School,Part-time,Married,Yes,Yes,Other,Yes,0
57,53500,142382,673,49,4,5.21,60,0.53,Bachelor's,Part-time,Divorced,No,No,Auto,No,0
23,135564,37710,621,78,3,23.06,60,0.53,Master's,Part-time,Single,Yes,Yes,Other,Yes,0
37,86122,206275,820,53,1,16.67,36,0.36,Bachelor's,Part-time,Single,No,No,Auto,Yes,0
28,18188,160568,325,116,1,20.04,24,0.63,High School,Self-employed,Married,No,No,Home,Yes,1
49,104559,216108,831,15,2,24.05,24,0.15,PhD,Self-employed,Married,No,No,Other,Yes,0
44,102378,156687,469,59,3,15.89,60,0.5,High School,Unemployed,Married,Yes,Yes,Auto,Yes,0
38,47826,54956,791,72,4,8.38,60,0.41,High School,Full-time,Single,Yes,No,Other,Yes,0
61,145623,241614,717,46,3,5.03,60,0.59,Bachelor's,Unemployed,Single,Yes,No,Other,Yes,0
65,51065,48911,597,62,2,16.66,36,0.53,High School,Full-time,Divorced,No,No,Home,No,0
67,45049,199709,384,113,2,15.41,48,0.22,PhD,Full-time,Married,Yes,Yes,Business,No,0
30,59200,164123,667,62,2,21.06,36,0.1,Master's,Unemployed,Married,No,No,Business,Yes,0
39,142600,241199,564,93,2,11.47,24,0.69,PhD,Part-time,Married,No,No,Home,No,0
52,88105,158735,395,103,2,13.32,24,0.65,Master's,Full-time,Divorced,Yes,Yes,Business,No,0
64,30269,30077,738,95,2,21.84,36,0.82,Bachelor's,Part-time,Divorced,No,No,Other,Yes,0
39,98275,147639,764,38,1,20.62,36,0.69,High School,Unemployed,Divorced,No,No,Other,No,0
45,16179,211332,747,74,2,20.88,24,0.72,PhD,Full-time,Married,Yes,No,Education,Yes,1
38,105161,159124,830,66,3,13.09,36,0.89,PhD,Unemployed,Divorced,Yes,No,Auto,No,1
63,52807,109618,698,51,2,16.42,36,0.75,Master's,Self-employed,Single,Yes,No,Other,Yes,0
35,115481,124130,580,38,2,13.81,36,0.52,PhD,Full-time,Single,No,No,Auto,Yes,0
48,39307,83601,782,113,3,5.43,48,0.47,High School,Unemployed,Single,Yes,No,Education,Yes,0
63,24390,47998,612,32,4,12.61,36,0.76,PhD,Self-employed,Married,Yes,No,Auto,Yes,0
54,77973,245508,549,40,3,6.37,24,0.55,High School,Full-time,Divorced,Yes,Yes,Home,No,0
38,47436,32486,778,67,2,15.92,48,0.46,High School,Unemployed,Married,No,No,Auto,Yes,0
31,60050,230578,379,91,3,2.89,36,0.62,PhD,Self-employed,Married,Yes,Yes,Auto,No,0
42,67407,20797,618,19,1,22.21,12,0.44,PhD,Unemployed,Single,No,No,Home,No,0
44,98263,76449,579,11,2,3.29,24,0.44,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,No,0
57,70541,77814,384,72,3,22.35,24,0.78,Bachelor's,Full-time,Single,Yes,Yes,Other,No,0
40,80993,185580,345,86,3,2.56,12,0.51,Bachelor's,Part-time,Divorced,Yes,No,Auto,Yes,0
48,103470,225047,792,115,2,12.1,12,0.37,PhD,Self-employed,Married,Yes,Yes,Auto,Yes,0
64,86279,50259,477,118,2,10.1,48,0.22,PhD,Self-employed,Divorced,Yes,No,Auto,Yes,0
46,100514,132714,421,104,4,19.9,48,0.74,PhD,Full-time,Single,Yes,Yes,Auto,No,0
64,112088,14317,773,44,2,9.72,48,0.89,PhD,Unemployed,Divorced,Yes,Yes,Home,Yes,0
47,143203,195536,537,93,1,12.73,24,0.8,Bachelor's,Self-employed,Married,No,No,Business,No,0
68,86635,39712,550,62,3,21.03,60,0.27,PhD,Self-employed,Divorced,Yes,No,Other,No,0
43,73347,238134,567,31,2,2.21,60,0.59,PhD,Unemployed,Divorced,Yes,Yes,Auto,Yes,1
37,118097,238569,448,36,4,16.5,60,0.1,High School,Self-employed,Divorced,No,No,Home,Yes,0
55,144880,249875,822,50,1,22.91,12,0.59,PhD,Part-time,Divorced,No,No,Other,Yes,0
36,120089,178298,636,70,1,6.65,36,0.7,High School,Self-employed,Divorced,Yes,No,Other,No,0
44,80307,246191,361,67,2,15.85,24,0.34,Master's,Full-time,Divorced,No,Yes,Home,No,0
42,113626,193207,738,24,1,16.36,60,0.68,High School,Full-time,Married,Yes,Yes,Auto,No,0
57,130426,150090,411,65,4,6.08,48,0.83,Bachelor's,Part-time,Divorced,No,No,Education,Yes,0
55,72605,85198,524,87,2,23.71,24,0.39,High School,Unemployed,Married,Yes,No,Auto,Yes,0
69,54478,160546,548,49,2,20.65,12,0.77,High School,Self-employed,Single,No,Yes,Auto,Yes,0
40,52746,105105,812,10,4,22.22,60,0.32,Master's,Self-employed,Single,Yes,No,Home,No,0
46,65498,239529,636,29,2,6.17,36,0.24,High School,Full-time,Divorced,No,Yes,Auto,Yes,0
32,48544,143916,709,27,3,15.13,36,0.69,PhD,Part-time,Single,Yes,Yes,Other,No,0
20,88760,234447,593,64,2,8.26,48,0.3,High School,Self-employed,Single,No,Yes,Home,No,0
27,87134,223934,453,103,2,20.06,48,0.44,PhD,Part-time,Married,No,No,Education,Yes,0
32,31660,157621,403,44,4,8.99,60,0.23,High School,Self-employed,Married,Yes,No,Business,No,0
33,15689,184849,747,115,1,10.46,12,0.12,High School,Part-time,Married,No,Yes,Business,No,1
34,86655,224064,320,112,4,15.83,24,0.13,Bachelor's,Unemployed,Divorced,No,Yes,Education,No,1
36,59554,220046,535,70,1,3.97,12,0.71,PhD,Self-employed,Divorced,No,Yes,Home,No,0
28,109411,204289,567,23,4,11.95,36,0.15,Bachelor's,Full-time,Divorced,Yes,Yes,Education,No,0
65,113857,153973,582,30,3,14.4,60,0.42,PhD,Part-time,Married,Yes,Yes,Education,Yes,0
22,22963,51498,704,100,1,20.64,48,0.44,High School,Self-employed,Married,No,No,Auto,No,1
22,63498,5661,393,15,2,5.79,12,0.36,High School,Unemployed,Single,No,No,Education,Yes,1
31,133082,174776,350,46,4,10.69,12,0.84,PhD,Self-employed,Married,Yes,No,Other,No,0
67,71186,181438,357,119,2,8.9,48,0.31,Bachelor's,Self-employed,Divorced,No,No,Auto,Yes,0
43,126052,153544,691,102,2,5.97,36,0.45,Bachelor's,Self-employed,Married,Yes,Yes,Other,Yes,0
25,86036,62870,493,99,4,10.68,60,0.6,High School,Unemployed,Single,No,No,Home,Yes,0
22,121878,67716,615,55,1,23.28,12,0.22,PhD,Full-time,Divorced,No,Yes,Education,Yes,0
24,94176,26300,443,104,4,17.05,60,0.56,Bachelor's,Part-time,Divorced,No,Yes,Business,No,0
33,137473,184067,367,73,4,9.89,24,0.42,Master's,Full-time,Married,No,Yes,Business,No,0
31,79464,150891,769,27,1,7.19,24,0.44,High School,Self-employed,Single,Yes,Yes,Education,Yes,0
54,17941,186682,368,99,2,11.94,12,0.69,High School,Full-time,Married,No,No,Education,No,0
58,17297,173141,557,1,2,23.92,48,0.17,Master's,Self-employed,Divorced,Yes,No,Business,Yes,0
21,80062,221484,545,10,1,8.19,12,0.31,Bachelor's,Unemployed,Single,No,No,Other,Yes,1
53,135384,101256,535,73,1,13.73,12,0.67,PhD,Full-time,Divorced,Yes,Yes,Education,Yes,0
65,118411,220599,796,66,2,14.5,60,0.81,Master's,Full-time,Divorced,Yes,No,Business,Yes,0
34,62866,231767,606,44,1,5.32,24,0.87,Master's,Full-time,Married,Yes,No,Auto,No,0
64,110580,165036,363,6,2,24.68,60,0.41,Bachelor's,Self-employed,Single,No,No,Education,Yes,0
53,73449,104504,704,9,3,13.96,60,0.32,PhD,Full-time,Single,Yes,No,Auto,Yes,1
23,67804,31164,592,82,4,11.25,48,0.59,Bachelor's,Part-time,Divorced,No,Yes,Other,Yes,0
33,138800,114150,828,65,3,21.8,12,0.51,PhD,Part-time,Divorced,Yes,Yes,Education,No,0
46,146024,69033,402,37,1,15.65,36,0.47,Master's,Part-time,Divorced,No,No,Business,No,0
53,82414,33437,421,2,1,8.42,24,0.38,PhD,Self-employed,Single,No,Yes,Business,Yes,0
55,115345,38105,701,48,4,2.99,24,0.74,PhD,Full-time,Married,Yes,Yes,Home,Yes,0
54,38169,44517,849,1,4,6.32,48,0.81,High School,Self-employed,Divorced,Yes,No,Auto,Yes,0
65,39599,177577,565,87,3,15.2,12,0.69,Master's,Full-time,Married,No,No,Home,No,0
65,141841,114951,773,34,4,11.2,48,0.36,PhD,Self-employed,Married,No,No,Other,Yes,0
27,31331,37485,507,93,1,16.25,48,0.72,High School,Unemployed,Divorced,Yes,No,Business,Yes,1
58,79344,176456,323,78,4,10.25,60,0.4,PhD,Self-employed,Married,No,No,Other,No,0
53,107106,50837,718,74,1,17.69,48,0.31,PhD,Unemployed,Married,Yes,No,Auto,Yes,0
46,74880,12558,469,20,1,20.79,24,0.27,High School,Self-employed,Married,No,Yes,Other,Yes,0
31,86419,49583,673,27,2,5.0,60,0.82,High School,Self-employed,Single,Yes,Yes,Auto,No,0
21,52090,70864,749,36,1,11.15,36,0.37,PhD,Self-employed,Single,Yes,No,Business,No,0
61,61563,50583,716,58,2,11.46,60,0.64,PhD,Part-time,Married,No,Yes,Other,No,0
59,90888,167243,573,22,4,13.11,48,0.45,PhD,Full-time,Divorced,No,No,Business,No,0
53,109632,111151,771,95,4,17.1,12,0.71,Master's,Unemployed,Single,No,No,Education,No,0
67,34053,201179,748,115,2,16.72,12,0.2,Bachelor's,Part-time,Single,Yes,No,Home,No,0
62,130836,16780,698,28,3,4.4,36,0.3,PhD,Self-employed,Single,Yes,Yes,Education,Yes,0
30,142168,126875,406,34,1,23.5,24,0.6,High School,Self-employed,Married,No,No,Auto,Yes,0
63,77695,70060,599,19,2,17.16,48,0.71,Bachelor's,Part-time,Married,Yes,Yes,Auto,No,0
35,45181,57411,418,110,4,22.02,12,0.69,Bachelor's,Full-time,Married,No,No,Business,No,0
50,18886,31766,780,67,2,22.04,24,0.49,Bachelor's,Unemployed,Married,Yes,No,Auto,Yes,0
38,53703,124227,759,108,4,7.93,36,0.15,High School,Unemployed,Divorced,No,Yes,Other,No,0
33,91096,186064,364,67,3,11.41,48,0.87,Master's,Part-time,Divorced,No,No,Auto,Yes,0
32,137052,20373,624,55,2,8.89,48,0.21,PhD,Full-time,Single,Yes,Yes,Auto,Yes,0
22,100141,217792,680,26,2,12.21,24,0.47,PhD,Part-time,Married,Yes,Yes,Other,Yes,1
23,24285,141528,377,41,3,23.37,36,0.2,PhD,Full-time,Single,Yes,No,Education,No,0
55,34991,34803,606,22,2,2.17,48,0.22,High School,Self-employed,Single,Yes,Yes,Auto,No,0
20,99843,13918,693,96,3,13.82,36,0.31,High School,Self-employed,Single,No,No,Business,Yes,0
65,116596,91040,672,119,1,6.91,48,0.66,High School,Self-employed,Married,Yes,Yes,Business,Yes,0
29,43088,66328,374,70,1,7.54,24,0.3,Bachelor's,Self-employed,Divorced,No,No,Auto,Yes,0
53,33532,200592,324,61,3,16.36,12,0.35,PhD,Full-time,Married,Yes,Yes,Education,No,0
50,74382,241424,614,89,2,4.26,36,0.82,PhD,Self-employed,Single,Yes,No,Education,No,0
53,57387,183605,642,19,3,3.04,60,0.5,Bachelor's,Full-time,Married,No,Yes,Auto,No,0
50,119986,129083,633,39,3,11.28,60,0.17,PhD,Self-employed,Divorced,Yes,Yes,Auto,No,0
48,134399,49064,314,77,2,2.11,36,0.17,Bachelor's,Unemployed,Single,No,Yes,Other,No,0
38,121414,94449,396,28,2,20.59,24,0.61,Bachelor's,Full-time,Married,Yes,No,Auto,Yes,1
44,47186,171324,736,42,1,6.49,24,0.34,PhD,Self-employed,Single,Yes,Yes,Home,No,0
44,128183,159085,805,73,3,15.73,36,0.71,PhD,Unemployed,Divorced,No,No,Other,Yes,0
25,56913,100604,674,106,4,9.38,24,0.67,Bachelor's,Full-time,Divorced,Yes,Yes,Education,No,0
54,60930,234235,769,65,4,5.22,24,0.63,High School,Self-employed,Married,No,Yes,Other,Yes,0
49,91981,222702,479,65,1,8.7,12,0.67,High School,Part-time,Single,Yes,Yes,Auto,No,0
43,30127,32247,789,30,2,20.45,12,0.59,PhD,Self-employed,Single,Yes,Yes,Education,Yes,0
19,30046,225583,577,32,1,17.31,24,0.39,Bachelor's,Self-employed,Single,No,No,Education,Yes,0
29,134576,44351,736,71,2,21.97,12,0.68,High School,Self-employed,Single,No,Yes,Auto,No,0
39,119173,116516,684,27,2,20.58,36,0.19,High School,Full-time,Married,No,Yes,Auto,Yes,0
34,64541,56984,579,119,2,20.8,60,0.35,High School,Full-time,Divorced,No,No,Auto,No,0
24,109879,187029,405,21,3,4.92,12,0.28,PhD,Unemployed,Married,Yes,Yes,Business,Yes,0
60,62471,242747,644,60,2,7.49,12,0.84,High School,Unemployed,Married,No,No,Other,No,0
21,39976,106344,546,59,2,7.55,12,0.78,High School,Self-employed,Married,No,No,Business,Yes,1
54,63592,18736,639,116,1,23.06,48,0.37,PhD,Self-employed,Divorced,No,No,Auto,Yes,0
55,47254,210552,846,116,3,4.87,12,0.21,High School,Unemployed,Single,No,Yes,Auto,Yes,0
49,95802,125753,366,37,4,3.28,12,0.39,PhD,Full-time,Divorced,Yes,No,Education,Yes,0
28,102688,222981,534,25,1,15.72,60,0.38,Master's,Unemployed,Single,No,Yes,Other,Yes,0
18,123333,157432,645,77,3,16.93,48,0.81,High School,Part-time,Divorced,Yes,Yes,Home,Yes,0
42,23517,214314,678,112,4,12.47,60,0.9,High School,Full-time,Single,No,No,Other,No,0
59,97334,199143,637,4,3,7.12,24,0.74,PhD,Part-time,Married,No,No,Home,No,0
69,121482,193136,779,13,4,18.09,12,0.75,Master's,Self-employed,Single,Yes,Yes,Other,Yes,0
41,63036,139813,461,89,4,9.71,48,0.11,Bachelor's,Unemployed,Single,No,No,Home,Yes,0
60,142429,50963,357,13,4,2.68,60,0.8,Bachelor's,Unemployed,Married,No,No,Auto,No,0
34,103868,179327,581,89,2,8.37,36,0.72,High School,Part-time,Single,Yes,Yes,Business,No,1
25,38350,232435,339,115,4,13.27,60,0.58,Master's,Full-time,Divorced,Yes,No,Education,No,0
62,31530,192652,401,92,2,8.64,36,0.68,Master's,Self-employed,Divorced,No,No,Auto,No,0
44,128513,65447,555,115,4,13.22,24,0.21,Master's,Unemployed,Married,Yes,Yes,Other,Yes,0
69,90588,159226,660,72,1,13.14,24,0.66,High School,Self-employed,Single,Yes,No,Auto,No,0
35,73739,28959,842,35,4,19.21,12,0.36,Bachelor's,Unemployed,Single,No,No,Education,No,0
44,62741,149673,527,55,4,2.98,12,0.13,High School,Part-time,Married,Yes,Yes,Other,No,0
39,135306,123513,341,58,3,7.51,24,0.71,PhD,Self-employed,Divorced,Yes,Yes,Business,Yes,0
33,68316,213553,440,75,4,4.93,12,0.55,PhD,Unemployed,Divorced,No,Yes,Auto,No,0
19,50392,31497,628,74,2,12.7,60,0.88,PhD,Self-employed,Single,No,Yes,Auto,Yes,0
22,51951,176543,564,88,1,7.99,36,0.14,Bachelor's,Unemployed,Married,No,Yes,Other,Yes,0
